model_name,input_token,output_token,latency_sec,tps
gpt-5.4-2026-03-05,337,179,,
gpt-5.4-2026-03-05,270,141,,
gpt-5.4-2026-03-05,528,286,,
gpt-5.4-2026-03-05,261,132,,
gpt-5.4-2026-03-05,243,113,,
gpt-5.4-2026-03-05,117,27,,
gpt-5.4-2026-03-05,125,37,,
gpt-5.4-2026-03-05,98,22,,
gpt-5.4-2026-03-05,233,109,,
gpt-5.4-2026-03-05,114,30,,
gpt-5.4-2026-03-05,221,97,,
gpt-5.4-2026-03-05,133,45,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,127,38,,
gpt-5.4-2026-03-05,227,97,,
gpt-5.4-2026-03-05,177,74,,
gpt-5.4-2026-03-05,223,82,,
gpt-5.4-2026-03-05,170,65,,
gpt-5.4-2026-03-05,292,134,,
gpt-5.4-2026-03-05,372,189,,
gpt-5.4-2026-03-05,191,79,,
gpt-5.4-2026-03-05,209,86,,
gpt-5.4-2026-03-05,133,36,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,91,18,,
gpt-5.4-2026-03-05,104,23,,
gpt-5.4-2026-03-05,160,61,,
gpt-5.4-2026-03-05,232,105,,
gpt-5.4-2026-03-05,88,13,,
gpt-5.4-2026-03-05,239,108,,
gpt-5.4-2026-03-05,168,64,,
gpt-5.4-2026-03-05,172,72,,
gpt-5.4-2026-03-05,368,198,,
gpt-5.4-2026-03-05,347,178,,
gpt-5.4-2026-03-05,260,105,,
gpt-5.4-2026-03-05,110,28,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,100,19,,
gpt-5.4-2026-03-05,294,142,,
gpt-5.4-2026-03-05,250,95,,
gpt-5.4-2026-03-05,212,94,,
gpt-5.4-2026-03-05,187,71,,
gpt-5.4-2026-03-05,361,182,,
gpt-5.4-2026-03-05,315,135,,
gpt-5.4-2026-03-05,200,88,,
gpt-5.4-2026-03-05,256,119,,
gpt-5.4-2026-03-05,270,136,,
gpt-5.4-2026-03-05,105,24,,
gpt-5.4-2026-03-05,209,78,,
gpt-5.4-2026-03-05,251,126,,
gpt-5.4-2026-03-05,291,139,,
gpt-5.4-2026-03-05,178,63,,
gpt-5.4-2026-03-05,124,42,,
gpt-5.4-2026-03-05,161,57,,
gpt-5.4-2026-03-05,178,67,,
gpt-5.4-2026-03-05,158,51,,
gpt-5.4-2026-03-05,138,45,,
gpt-5.4-2026-03-05,305,144,,
gpt-5.4-2026-03-05,140,50,,
gpt-5.4-2026-03-05,314,171,,
gpt-5.4-2026-03-05,140,47,,
gpt-5.4-2026-03-05,86,12,,
gpt-5.4-2026-03-05,220,95,,
gpt-5.4-2026-03-05,194,86,,
gpt-5.4-2026-03-05,193,81,,
gpt-5.4-2026-03-05,237,101,,
gpt-5.4-2026-03-05,248,115,,
gpt-5.4-2026-03-05,190,78,,
gpt-5.4-2026-03-05,223,95,,
gpt-5.4-2026-03-05,163,60,,
gpt-5.4-2026-03-05,187,64,,
gpt-5.4-2026-03-05,195,79,,
gpt-5.4-2026-03-05,250,118,,
gpt-5.4-2026-03-05,92,15,,
gpt-5.4-2026-03-05,101,21,,
gpt-5.4-2026-03-05,235,112,,
gpt-5.4-2026-03-05,233,107,,
gpt-5.4-2026-03-05,125,33,,
gpt-5.4-2026-03-05,93,18,,
gpt-5.4-2026-03-05,288,138,,
gpt-5.4-2026-03-05,175,69,,
gpt-5.4-2026-03-05,127,33,,
gpt-5.4-2026-03-05,161,56,,
gpt-5.4-2026-03-05,215,100,,
gpt-5.4-2026-03-05,133,45,,
gpt-5.4-2026-03-05,127,35,,
gpt-5.4-2026-03-05,209,95,,
gpt-5.4-2026-03-05,328,190,,
gpt-5.4-2026-03-05,154,54,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,153,48,,
gpt-5.4-2026-03-05,187,72,,
gpt-5.4-2026-03-05,215,84,,
gpt-5.4-2026-03-05,196,79,,
gpt-5.4-2026-03-05,136,44,,
gpt-5.4-2026-03-05,171,62,,
gpt-5.4-2026-03-05,124,34,,
gpt-5.4-2026-03-05,263,134,,
gpt-5.4-2026-03-05,188,69,,
gpt-5.4-2026-03-05,103,24,,
gpt-5.4-2026-03-05,102,22,,
gpt-5.4-2026-03-05,96,18,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,274,121,,
gpt-5.4-2026-03-05,141,49,,
gpt-5.4-2026-03-05,131,41,,
gpt-5.4-2026-03-05,157,60,,
gpt-5.4-2026-03-05,123,29,,
gpt-5.4-2026-03-05,136,38,,
gpt-5.4-2026-03-05,108,26,,
gpt-5.4-2026-03-05,107,30,,
gpt-5.4-2026-03-05,161,51,,
gpt-5.4-2026-03-05,216,87,,
gpt-5.4-2026-03-05,281,139,,
gpt-5.4-2026-03-05,153,53,,
gpt-5.4-2026-03-05,159,54,,
gpt-5.4-2026-03-05,133,39,,
gpt-5.4-2026-03-05,152,52,,
gpt-5.4-2026-03-05,163,52,,
gpt-5.4-2026-03-05,176,65,,
gpt-5.4-2026-03-05,134,41,,
gpt-5.4-2026-03-05,112,27,,
gpt-5.4-2026-03-05,279,126,,
gpt-5.4-2026-03-05,133,42,,
gpt-5.4-2026-03-05,149,52,,
gpt-5.4-2026-03-05,163,62,,
gpt-5.4-2026-03-05,153,59,,
gpt-5.4-2026-03-05,130,46,,
gpt-5.4-2026-03-05,155,62,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,87,13,,
gpt-5.4-2026-03-05,406,193,,
gpt-5.4-2026-03-05,290,135,,
gpt-5.4-2026-03-05,127,36,,
gpt-5.4-2026-03-05,98,19,,
gpt-5.4-2026-03-05,100,18,,
gpt-5.4-2026-03-05,156,57,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,106,26,,
gpt-5.4-2026-03-05,226,97,,
gpt-5.4-2026-03-05,208,87,,
gpt-5.4-2026-03-05,138,47,,
gpt-5.4-2026-03-05,191,76,,
gpt-5.4-2026-03-05,183,78,,
gpt-5.4-2026-03-05,116,28,,
gpt-5.4-2026-03-05,166,48,,
gpt-5.4-2026-03-05,135,42,,
gpt-5.4-2026-03-05,256,113,,
gpt-5.4-2026-03-05,249,112,,
gpt-5.4-2026-03-05,230,94,,
gpt-5.4-2026-03-05,148,55,,
gpt-5.4-2026-03-05,219,105,,
gpt-5.4-2026-03-05,195,80,,
gpt-5.4-2026-03-05,192,78,,
gpt-5.4-2026-03-05,120,34,,
gpt-5.4-2026-03-05,149,50,,
gpt-5.4-2026-03-05,213,89,,
gpt-5.4-2026-03-05,337,158,,
gpt-5.4-2026-03-05,304,145,,
gpt-5.4-2026-03-05,178,63,,
gpt-5.4-2026-03-05,196,78,,
gpt-5.4-2026-03-05,230,111,,
gpt-5.4-2026-03-05,317,155,,
gpt-5.4-2026-03-05,127,40,,
gpt-5.4-2026-03-05,145,51,,
gpt-5.4-2026-03-05,178,70,,
gpt-5.4-2026-03-05,151,54,,
gpt-5.4-2026-03-05,317,157,,
gpt-5.4-2026-03-05,164,63,,
gpt-5.4-2026-03-05,154,51,,
gpt-5.4-2026-03-05,235,120,,
gpt-5.4-2026-03-05,144,44,,
gpt-5.4-2026-03-05,161,55,,
gpt-5.4-2026-03-05,130,39,,
gpt-5.4-2026-03-05,163,63,,
gpt-5.4-2026-03-05,160,57,,
gpt-5.4-2026-03-05,118,27,,
gpt-5.4-2026-03-05,109,23,,
gpt-5.4-2026-03-05,157,60,,
gpt-5.4-2026-03-05,215,103,,
gpt-5.4-2026-03-05,341,179,,
gpt-5.4-2026-03-05,238,98,,
gpt-5.4-2026-03-05,312,150,,
gpt-5.4-2026-03-05,116,30,,
gpt-5.4-2026-03-05,302,151,,
gpt-5.4-2026-03-05,147,48,,
gpt-5.4-2026-03-05,126,37,,
gpt-5.4-2026-03-05,150,49,,
gpt-5.4-2026-03-05,115,35,,
gpt-5.4-2026-03-05,176,64,,
gpt-5.4-2026-03-05,302,142,,
gpt-5.4-2026-03-05,493,268,,
gpt-5.4-2026-03-05,147,50,,
gpt-5.4-2026-03-05,109,25,,
gpt-5.4-2026-03-05,376,194,,
gpt-5.4-2026-03-05,323,157,,
gpt-5.4-2026-03-05,300,160,,
gpt-5.4-2026-03-05,182,104,,
gpt-5.4-2026-03-05,96,20,,
gpt-5.4-2026-03-05,158,54,,
gpt-5.4-2026-03-05,208,84,,
gpt-5.4-2026-03-05,264,123,,
gpt-5.4-2026-03-05,317,156,,
gpt-5.4-2026-03-05,260,125,,
gpt-5.4-2026-03-05,278,132,,
gpt-5.4-2026-03-05,276,137,,
gpt-5.4-2026-03-05,103,24,,
gpt-5.4-2026-03-05,116,31,,
gpt-5.4-2026-03-05,380,187,,
gpt-5.4-2026-03-05,324,157,,
gpt-5.4-2026-03-05,430,227,,
gpt-5.4-2026-03-05,313,166,,
gpt-5.4-2026-03-05,455,260,,
gpt-5.4-2026-03-05,126,41,,
gpt-5.4-2026-03-05,224,101,,
gpt-5.4-2026-03-05,205,97,,
gpt-5.4-2026-03-05,186,82,,
gpt-5.4-2026-03-05,213,92,,
gpt-5.4-2026-03-05,288,138,,
gpt-5.4-2026-03-05,245,107,,
gpt-5.4-2026-03-05,271,125,,
gpt-5.4-2026-03-05,227,98,,
gpt-5.4-2026-03-05,219,89,,
gpt-5.4-2026-03-05,223,88,,
gpt-5.4-2026-03-05,238,109,,
gpt-5.4-2026-03-05,241,107,,
gpt-5.4-2026-03-05,110,27,,
gpt-5.4-2026-03-05,293,164,,
gpt-5.4-2026-03-05,495,247,,
gpt-5.4-2026-03-05,382,211,,
gpt-5.4-2026-03-05,108,32,,
gpt-5.4-2026-03-05,204,79,,
gpt-5.4-2026-03-05,266,132,,
gpt-5.4-2026-03-05,320,187,,
gpt-5.4-2026-03-05,271,146,,
gpt-5.4-2026-03-05,212,94,,
gpt-5.4-2026-03-05,201,90,,
gpt-5.4-2026-03-05,202,93,,
gpt-5.4-2026-03-05,299,165,,
gpt-5.4-2026-03-05,292,160,,
gpt-5.4-2026-03-05,252,120,,
gpt-5.4-2026-03-05,228,114,,
gpt-5.4-2026-03-05,320,139,,
gpt-5.4-2026-03-05,270,128,,
gpt-5.4-2026-03-05,116,33,,
gpt-5.4-2026-03-05,196,92,,
gpt-5.4-2026-03-05,167,59,,
gpt-5.4-2026-03-05,230,100,,
gpt-5.4-2026-03-05,175,62,,
gpt-5.4-2026-03-05,304,148,,
gpt-5.4-2026-03-05,221,100,,
gpt-5.4-2026-03-05,180,69,,
gpt-5.4-2026-03-05,292,160,,
gpt-5.4-2026-03-05,107,31,,
gpt-5.4-2026-03-05,204,87,,
gpt-5.4-2026-03-05,294,147,,
gpt-5.4-2026-03-05,127,35,,
gpt-5.4-2026-03-05,126,32,,
gpt-5.4-2026-03-05,184,70,,
gpt-5.4-2026-03-05,294,137,,
gpt-5.4-2026-03-05,278,117,,
gpt-5.4-2026-03-05,381,192,,
gpt-5.4-2026-03-05,216,89,,
gpt-5.4-2026-03-05,193,72,,
gpt-5.4-2026-03-05,321,151,,
gpt-5.4-2026-03-05,125,43,,
gpt-5.4-2026-03-05,120,34,,
gpt-5.4-2026-03-05,251,118,,
gpt-5.4-2026-03-05,280,134,,
gpt-5.4-2026-03-05,285,137,,
gpt-5.4-2026-03-05,255,120,,
gpt-5.4-2026-03-05,226,108,,
gpt-5.4-2026-03-05,206,96,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,124,32,,
gpt-5.4-2026-03-05,147,55,,
gpt-5.4-2026-03-05,289,140,,
gpt-5.4-2026-03-05,307,144,,
gpt-5.4-2026-03-05,327,149,,
gpt-5.4-2026-03-05,175,60,,
gpt-5.4-2026-03-05,230,100,,
gpt-5.4-2026-03-05,110,24,,
gpt-5.4-2026-03-05,192,78,,
gpt-5.4-2026-03-05,464,216,,
gpt-5.4-2026-03-05,248,114,,
gpt-5.4-2026-03-05,302,144,,
gpt-5.4-2026-03-05,141,60,,
gpt-5.4-2026-03-05,312,148,,
gpt-5.4-2026-03-05,484,247,,
gpt-5.4-2026-03-05,124,35,,
gpt-5.4-2026-03-05,143,46,,
gpt-5.4-2026-03-05,162,60,,
gpt-5.4-2026-03-05,336,156,,
gpt-5.4-2026-03-05,257,109,,
gpt-5.4-2026-03-05,265,127,,
gpt-5.4-2026-03-05,346,156,,
gpt-5.4-2026-03-05,196,77,,
gpt-5.4-2026-03-05,385,203,,
gpt-5.4-2026-03-05,263,124,,
gpt-5.4-2026-03-05,143,47,,
gpt-5.4-2026-03-05,124,36,,
gpt-5.4-2026-03-05,256,119,,
gpt-5.4-2026-03-05,328,159,,
gpt-5.4-2026-03-05,213,91,,
gpt-5.4-2026-03-05,264,124,,
gpt-5.4-2026-03-05,239,112,,
gpt-5.4-2026-03-05,226,97,,
gpt-5.4-2026-03-05,112,33,,
gpt-5.4-2026-03-05,297,145,,
gpt-5.4-2026-03-05,232,102,,
gpt-5.4-2026-03-05,266,129,,
gpt-5.4-2026-03-05,321,158,,
gpt-5.4-2026-03-05,192,79,,
gpt-5.4-2026-03-05,280,119,,
gpt-5.4-2026-03-05,207,88,,
gpt-5.4-2026-03-05,226,111,,
gpt-5.4-2026-03-05,242,106,,
gpt-5.4-2026-03-05,153,56,,
gpt-5.4-2026-03-05,141,44,,
gpt-5.4-2026-03-05,110,29,,
gpt-5.4-2026-03-05,279,149,,
gpt-5.4-2026-03-05,257,104,,
gpt-5.4-2026-03-05,241,117,,
gpt-5.4-2026-03-05,391,214,,
gpt-5.4-2026-03-05,360,171,,
gpt-5.4-2026-03-05,213,91,,
gpt-5.4-2026-03-05,243,102,,
gpt-5.4-2026-03-05,218,105,,
gpt-5.4-2026-03-05,216,97,,
gpt-5.4-2026-03-05,120,29,,
gpt-5.4-2026-03-05,326,153,,
gpt-5.4-2026-03-05,248,96,,
gpt-5.4-2026-03-05,416,203,,
gpt-5.4-2026-03-05,384,204,,
gpt-5.4-2026-03-05,155,56,,
gpt-5.4-2026-03-05,218,95,,
gpt-5.4-2026-03-05,216,88,,
gpt-5.4-2026-03-05,213,106,,
gpt-5.4-2026-03-05,259,133,,
gpt-5.4-2026-03-05,296,142,,
gpt-5.4-2026-03-05,212,87,,
gpt-5.4-2026-03-05,311,178,,
gpt-5.4-2026-03-05,137,49,,
gpt-5.4-2026-03-05,129,37,,
gpt-5.4-2026-03-05,150,63,,
gpt-5.4-2026-03-05,147,43,,
gpt-5.4-2026-03-05,107,26,,
gpt-5.4-2026-03-05,89,13,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,92,18,,
gpt-5.4-2026-03-05,96,20,,
gpt-5.4-2026-03-05,95,16,,
gpt-5.4-2026-03-05,121,38,,
gpt-5.4-2026-03-05,117,32,,
gpt-5.4-2026-03-05,97,24,,
gpt-5.4-2026-03-05,106,21,,
gpt-5.4-2026-03-05,153,49,,
gpt-5.4-2026-03-05,158,61,,
gpt-5.4-2026-03-05,135,41,,
gpt-5.4-2026-03-05,205,97,,
gpt-5.4-2026-03-05,159,59,,
gpt-5.4-2026-03-05,117,32,,
gpt-5.4-2026-03-05,106,26,,
gpt-5.4-2026-03-05,190,72,,
gpt-5.4-2026-03-05,124,36,,
gpt-5.4-2026-03-05,161,62,,
gpt-5.4-2026-03-05,125,32,,
gpt-5.4-2026-03-05,167,60,,
gpt-5.4-2026-03-05,249,126,,
gpt-5.4-2026-03-05,101,19,,
gpt-5.4-2026-03-05,318,159,,
gpt-5.4-2026-03-05,294,152,,
gpt-5.4-2026-03-05,321,181,,
gpt-5.4-2026-03-05,319,165,,
gpt-5.4-2026-03-05,114,33,,
gpt-5.4-2026-03-05,91,12,,
gpt-5.4-2026-03-05,150,56,,
gpt-5.4-2026-03-05,130,38,,
gpt-5.4-2026-03-05,137,38,,
gpt-5.4-2026-03-05,150,51,,
gpt-5.4-2026-03-05,109,27,,
gpt-5.4-2026-03-05,137,45,,
gpt-5.4-2026-03-05,188,78,,
gpt-5.4-2026-03-05,122,40,,
gpt-5.4-2026-03-05,163,71,,
gpt-5.4-2026-03-05,128,36,,
gpt-5.4-2026-03-05,127,36,,
gpt-5.4-2026-03-05,133,44,,
gpt-5.4-2026-03-05,137,50,,
gpt-5.4-2026-03-05,141,59,,
gpt-5.4-2026-03-05,107,25,,
gpt-5.4-2026-03-05,131,42,,
gpt-5.4-2026-03-05,138,46,,
gpt-5.4-2026-03-05,124,43,,
gpt-5.4-2026-03-05,121,38,,
gpt-5.4-2026-03-05,105,21,,
gpt-5.4-2026-03-05,137,41,,
gpt-5.4-2026-03-05,202,86,,
gpt-5.4-2026-03-05,180,73,,
gpt-5.4-2026-03-05,91,17,,
gpt-5.4-2026-03-05,118,32,,
gpt-5.4-2026-03-05,110,27,,
gpt-5.4-2026-03-05,102,28,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,108,27,,
gpt-5.4-2026-03-05,110,29,,
gpt-5.4-2026-03-05,112,27,,
gpt-5.4-2026-03-05,100,19,,
gpt-5.4-2026-03-05,105,25,,
gpt-5.4-2026-03-05,96,17,,
gpt-5.4-2026-03-05,123,38,,
gpt-5.4-2026-03-05,137,54,,
gpt-5.4-2026-03-05,143,44,,
gpt-5.4-2026-03-05,110,29,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,154,55,,
gpt-5.4-2026-03-05,86,11,,
gpt-5.4-2026-03-05,95,15,,
gpt-5.4-2026-03-05,104,25,,
gpt-5.4-2026-03-05,101,23,,
gpt-5.4-2026-03-05,167,67,,
gpt-5.4-2026-03-05,247,119,,
gpt-5.4-2026-03-05,169,67,,
gpt-5.4-2026-03-05,175,64,,
gpt-5.4-2026-03-05,187,77,,
gpt-5.4-2026-03-05,177,70,,
gpt-5.4-2026-03-05,123,33,,
gpt-5.4-2026-03-05,126,36,,
gpt-5.4-2026-03-05,181,70,,
gpt-5.4-2026-03-05,232,120,,
gpt-5.4-2026-03-05,184,86,,
gpt-5.4-2026-03-05,183,78,,
gpt-5.4-2026-03-05,168,62,,
gpt-5.4-2026-03-05,279,144,,
gpt-5.4-2026-03-05,159,71,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,140,43,,
gpt-5.4-2026-03-05,156,52,,
gpt-5.4-2026-03-05,116,32,,
gpt-5.4-2026-03-05,131,40,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,150,58,,
gpt-5.4-2026-03-05,123,34,,
gpt-5.4-2026-03-05,133,49,,
gpt-5.4-2026-03-05,107,27,,
gpt-5.4-2026-03-05,107,27,,
gpt-5.4-2026-03-05,139,40,,
gpt-5.4-2026-03-05,133,44,,
gpt-5.4-2026-03-05,102,20,,
gpt-5.4-2026-03-05,128,40,,
gpt-5.4-2026-03-05,135,44,,
gpt-5.4-2026-03-05,153,60,,
gpt-5.4-2026-03-05,103,21,,
gpt-5.4-2026-03-05,105,22,,
gpt-5.4-2026-03-05,198,88,,
gpt-5.4-2026-03-05,107,23,,
gpt-5.4-2026-03-05,201,95,,
gpt-5.4-2026-03-05,96,18,,
gpt-5.4-2026-03-05,213,96,,
gpt-5.4-2026-03-05,164,61,,
gpt-5.4-2026-03-05,111,26,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,91,15,,
gpt-5.4-2026-03-05,106,20,,
gpt-5.4-2026-03-05,132,40,,
gpt-5.4-2026-03-05,108,23,,
gpt-5.4-2026-03-05,187,96,,
gpt-5.4-2026-03-05,138,43,,
gpt-5.4-2026-03-05,95,14,,
gpt-5.4-2026-03-05,149,52,,
gpt-5.4-2026-03-05,93,13,,
gpt-5.4-2026-03-05,136,49,,
gpt-5.4-2026-03-05,101,24,,
gpt-5.4-2026-03-05,154,47,,
gpt-5.4-2026-03-05,105,21,,
gpt-5.4-2026-03-05,126,43,,
gpt-5.4-2026-03-05,106,25,,
gpt-5.4-2026-03-05,96,20,,
gpt-5.4-2026-03-05,123,32,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,134,38,,
gpt-5.4-2026-03-05,121,33,,
gpt-5.4-2026-03-05,118,33,,
gpt-5.4-2026-03-05,144,48,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,137,39,,
gpt-5.4-2026-03-05,137,49,,
gpt-5.4-2026-03-05,221,103,,
gpt-5.4-2026-03-05,108,27,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,191,79,,
gpt-5.4-2026-03-05,124,32,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,122,34,,
gpt-5.4-2026-03-05,118,28,,
gpt-5.4-2026-03-05,121,31,,
gpt-5.4-2026-03-05,96,16,,
gpt-5.4-2026-03-05,117,29,,
gpt-5.4-2026-03-05,110,25,,
gpt-5.4-2026-03-05,136,42,,
gpt-5.4-2026-03-05,129,45,,
gpt-5.4-2026-03-05,151,51,,
gpt-5.4-2026-03-05,168,69,,
gpt-5.4-2026-03-05,143,50,,
gpt-5.4-2026-03-05,114,29,,
gpt-5.4-2026-03-05,122,32,,
gpt-5.4-2026-03-05,110,22,,
gpt-5.4-2026-03-05,117,36,,
gpt-5.4-2026-03-05,160,65,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,157,43,,
gpt-5.4-2026-03-05,147,55,,
gpt-5.4-2026-03-05,137,43,,
gpt-5.4-2026-03-05,126,38,,
gpt-5.4-2026-03-05,116,34,,
gpt-5.4-2026-03-05,104,20,,
gpt-5.4-2026-03-05,128,38,,
gpt-5.4-2026-03-05,107,25,,
gpt-5.4-2026-03-05,118,37,,
gpt-5.4-2026-03-05,95,18,,
gpt-5.4-2026-03-05,101,18,,
gpt-5.4-2026-03-05,137,41,,
gpt-5.4-2026-03-05,100,23,,
gpt-5.4-2026-03-05,98,20,,
gpt-5.4-2026-03-05,85,11,,
gpt-5.4-2026-03-05,132,42,,
gpt-5.4-2026-03-05,112,30,,
gpt-5.4-2026-03-05,91,16,,
gpt-5.4-2026-03-05,94,19,,
gpt-5.4-2026-03-05,151,55,,
gpt-5.4-2026-03-05,111,31,,
gpt-5.4-2026-03-05,113,26,,
gpt-5.4-2026-03-05,102,22,,
gpt-5.4-2026-03-05,117,30,,
gpt-5.4-2026-03-05,130,38,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,165,58,,
gpt-5.4-2026-03-05,144,43,,
gpt-5.4-2026-03-05,144,47,,
gpt-5.4-2026-03-05,127,39,,
gpt-5.4-2026-03-05,93,18,,
gpt-5.4-2026-03-05,111,22,,
gpt-5.4-2026-03-05,120,36,,
gpt-5.4-2026-03-05,100,22,,
gpt-5.4-2026-03-05,123,36,,
gpt-5.4-2026-03-05,150,52,,
gpt-5.4-2026-03-05,150,55,,
gpt-5.4-2026-03-05,91,15,,
gpt-5.4-2026-03-05,112,27,,
gpt-5.4-2026-03-05,114,28,,
gpt-5.4-2026-03-05,126,45,,
gpt-5.4-2026-03-05,115,34,,
gpt-5.4-2026-03-05,94,17,,
gpt-5.4-2026-03-05,118,31,,
gpt-5.4-2026-03-05,147,57,,
gpt-5.4-2026-03-05,94,19,,
gpt-5.4-2026-03-05,94,16,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,117,30,,
gpt-5.4-2026-03-05,114,29,,
gpt-5.4-2026-03-05,107,23,,
gpt-5.4-2026-03-05,107,23,,
gpt-5.4-2026-03-05,94,16,,
gpt-5.4-2026-03-05,112,25,,
gpt-5.4-2026-03-05,133,35,,
gpt-5.4-2026-03-05,102,23,,
gpt-5.4-2026-03-05,113,27,,
gpt-5.4-2026-03-05,99,23,,
gpt-5.4-2026-03-05,139,51,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,154,69,,
gpt-5.4-2026-03-05,130,43,,
gpt-5.4-2026-03-05,92,14,,
gpt-5.4-2026-03-05,98,20,,
gpt-5.4-2026-03-05,139,45,,
gpt-5.4-2026-03-05,144,52,,
gpt-5.4-2026-03-05,185,72,,
gpt-5.4-2026-03-05,151,58,,
gpt-5.4-2026-03-05,175,72,,
gpt-5.4-2026-03-05,170,60,,
gpt-5.4-2026-03-05,194,76,,
gpt-5.4-2026-03-05,124,36,,
gpt-5.4-2026-03-05,95,20,,
gpt-5.4-2026-03-05,102,23,,
gpt-5.4-2026-03-05,113,28,,
gpt-5.4-2026-03-05,118,31,,
gpt-5.4-2026-03-05,110,32,,
gpt-5.4-2026-03-05,122,33,,
gpt-5.4-2026-03-05,152,58,,
gpt-5.4-2026-03-05,136,46,,
gpt-5.4-2026-03-05,101,23,,
gpt-5.4-2026-03-05,97,18,,
gpt-5.4-2026-03-05,109,28,,
gpt-5.4-2026-03-05,162,55,,
gpt-5.4-2026-03-05,126,35,,
gpt-5.4-2026-03-05,220,103,,
gpt-5.4-2026-03-05,135,40,,
gpt-5.4-2026-03-05,141,46,,
gpt-5.4-2026-03-05,196,89,,
gpt-5.4-2026-03-05,156,62,,
gpt-5.4-2026-03-05,211,95,,
gpt-5.4-2026-03-05,307,158,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,212,90,,
gpt-5.4-2026-03-05,92,17,,
gpt-5.4-2026-03-05,93,15,,
gpt-5.4-2026-03-05,140,52,,
gpt-5.4-2026-03-05,130,41,,
gpt-5.4-2026-03-05,132,45,,
gpt-5.4-2026-03-05,146,48,,
gpt-5.4-2026-03-05,187,74,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,229,99,,
gpt-5.4-2026-03-05,130,32,,
gpt-5.4-2026-03-05,158,60,,
gpt-5.4-2026-03-05,183,71,,
gpt-5.4-2026-03-05,118,35,,
gpt-5.4-2026-03-05,112,24,,
gpt-5.4-2026-03-05,126,35,,
gpt-5.4-2026-03-05,127,40,,
gpt-5.4-2026-03-05,150,56,,
gpt-5.4-2026-03-05,116,36,,
gpt-5.4-2026-03-05,98,17,,
gpt-5.4-2026-03-05,113,35,,
gpt-5.4-2026-03-05,190,86,,
gpt-5.4-2026-03-05,119,30,,
gpt-5.4-2026-03-05,111,24,,
gpt-5.4-2026-03-05,125,34,,
gpt-5.4-2026-03-05,136,32,,
gpt-5.4-2026-03-05,134,47,,
gpt-5.4-2026-03-05,125,38,,
gpt-5.4-2026-03-05,155,54,,
gpt-5.4-2026-03-05,215,101,,
gpt-5.4-2026-03-05,115,31,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,175,66,,
gpt-5.4-2026-03-05,140,44,,
gpt-5.4-2026-03-05,154,51,,
gpt-5.4-2026-03-05,112,22,,
gpt-5.4-2026-03-05,122,32,,
gpt-5.4-2026-03-05,86,14,,
gpt-5.4-2026-03-05,152,53,,
gpt-5.4-2026-03-05,170,56,,
gpt-5.4-2026-03-05,142,45,,
gpt-5.4-2026-03-05,134,46,,
gpt-5.4-2026-03-05,127,44,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,133,40,,
gpt-5.4-2026-03-05,143,53,,
gpt-5.4-2026-03-05,100,19,,
gpt-5.4-2026-03-05,153,55,,
gpt-5.4-2026-03-05,91,14,,
gpt-5.4-2026-03-05,169,54,,
gpt-5.4-2026-03-05,102,26,,
gpt-5.4-2026-03-05,139,44,,
gpt-5.4-2026-03-05,112,34,,
gpt-5.4-2026-03-05,104,22,,
gpt-5.4-2026-03-05,115,29,,
gpt-5.4-2026-03-05,133,38,,
gpt-5.4-2026-03-05,143,51,,
gpt-5.4-2026-03-05,97,21,,
gpt-5.4-2026-03-05,141,51,,
gpt-5.4-2026-03-05,101,19,,
gpt-5.4-2026-03-05,124,38,,
gpt-5.4-2026-03-05,90,14,,
