model_name,input_token,output_token,latency_sec,tps
hunyuan-mt-7b,225,109,2.1061,51.75
hunyuan-mt-7b,95,22,0.464,47.41
hunyuan-mt-7b,107,68,1.3404,50.73
hunyuan-mt-7b,122,45,0.946,47.57
hunyuan-mt-7b,245,129,2.509,51.42
hunyuan-mt-7b,102,36,0.7421,48.51
hunyuan-mt-7b,106,29,0.6178,46.94
hunyuan-mt-7b,131,51,1.0626,47.99
hunyuan-mt-7b,100,47,0.9688,48.51
hunyuan-mt-7b,84,17,0.3734,45.53
hunyuan-mt-7b,89,15,0.3328,45.07
hunyuan-mt-7b,130,56,1.1402,49.11
hunyuan-mt-7b,84,13,0.2914,44.61
hunyuan-mt-7b,116,37,0.7654,48.34
hunyuan-mt-7b,97,27,0.5702,47.35
hunyuan-mt-7b,86,21,0.4512,46.54
hunyuan-mt-7b,133,64,1.2975,49.33
hunyuan-mt-7b,129,45,0.9192,48.96
hunyuan-mt-7b,95,22,0.4424,49.73
hunyuan-mt-7b,157,66,1.3139,50.23
hunyuan-mt-7b,138,53,1.0461,50.67
hunyuan-mt-7b,117,32,0.6031,53.06
hunyuan-mt-7b,122,77,1.5019,51.27
hunyuan-mt-7b,132,48,0.9284,51.7
hunyuan-mt-7b,94,24,0.4673,51.36
hunyuan-mt-7b,117,41,0.7783,52.68
hunyuan-mt-7b,148,62,1.2098,51.25
hunyuan-mt-7b,98,24,0.448,53.57
hunyuan-mt-7b,190,94,1.849,50.84
hunyuan-mt-7b,108,31,0.6257,49.54
hunyuan-mt-7b,98,31,0.625,49.6
hunyuan-mt-7b,196,127,2.4794,51.22
hunyuan-mt-7b,109,32,0.6283,50.93
hunyuan-mt-7b,151,68,1.3039,52.15
hunyuan-mt-7b,158,67,1.2779,52.43
hunyuan-mt-7b,111,35,0.6745,51.89
hunyuan-mt-7b,198,104,2.0097,51.75
hunyuan-mt-7b,156,67,1.2716,52.69
hunyuan-mt-7b,141,53,1.0123,52.35
hunyuan-mt-7b,100,25,0.5166,48.39
hunyuan-mt-7b,121,50,0.9581,52.18
hunyuan-mt-7b,88,16,0.3253,49.18
hunyuan-mt-7b,81,24,0.4856,49.43
hunyuan-mt-7b,101,25,0.517,48.36
hunyuan-mt-7b,195,87,1.7147,50.74
hunyuan-mt-7b,202,92,1.8104,50.82
hunyuan-mt-7b,222,116,2.2691,51.12
hunyuan-mt-7b,153,69,1.3594,50.76
hunyuan-mt-7b,140,56,1.112,50.36
hunyuan-mt-7b,104,30,0.6228,48.17
hunyuan-mt-7b,157,60,1.1753,51.05
hunyuan-mt-7b,82,19,0.4231,44.91
hunyuan-mt-7b,101,25,0.5503,45.43
hunyuan-mt-7b,209,101,1.9699,51.27
hunyuan-mt-7b,229,95,1.855,51.21
hunyuan-mt-7b,128,56,1.1308,49.52
hunyuan-mt-7b,173,85,1.6774,50.67
hunyuan-mt-7b,103,28,0.6075,46.09
hunyuan-mt-7b,192,100,1.9498,51.29
hunyuan-mt-7b,111,31,0.6894,44.97
hunyuan-mt-7b,92,24,0.5249,45.72
hunyuan-mt-7b,89,24,0.5265,45.59
hunyuan-mt-7b,203,103,2.0895,49.29
hunyuan-mt-7b,142,48,1.1011,43.59
hunyuan-mt-7b,164,69,1.5213,45.36
hunyuan-mt-7b,117,38,0.8957,42.43
hunyuan-mt-7b,82,18,0.5191,34.68
hunyuan-mt-7b,85,24,0.672,35.71
hunyuan-mt-7b,138,38,0.9976,38.09
hunyuan-mt-7b,102,25,0.8047,31.07
hunyuan-mt-7b,100,26,0.8179,31.79
hunyuan-mt-7b,148,84,1.9824,42.37
hunyuan-mt-7b,81,11,0.2916,37.73
hunyuan-mt-7b,169,87,2.0552,42.33
hunyuan-mt-7b,120,32,0.9526,33.59
hunyuan-mt-7b,154,64,1.6203,39.5
hunyuan-mt-7b,194,91,2.1574,42.18
hunyuan-mt-7b,111,43,1.2774,33.66
hunyuan-mt-7b,152,72,1.8736,38.43
hunyuan-mt-7b,217,104,2.4695,42.11
hunyuan-mt-7b,293,162,3.5513,45.62
hunyuan-mt-7b,119,31,0.7678,40.37
hunyuan-mt-7b,173,80,1.969,40.63
hunyuan-mt-7b,240,123,2.7881,44.12
hunyuan-mt-7b,120,34,0.6451,52.7
hunyuan-mt-7b,95,27,0.5105,52.89
hunyuan-mt-7b,238,134,3.0005,44.66
hunyuan-mt-7b,183,91,2.1434,42.46
hunyuan-mt-7b,241,118,2.7041,43.64
hunyuan-mt-7b,115,36,0.6876,52.36
hunyuan-mt-7b,133,49,0.9363,52.34
hunyuan-mt-7b,237,131,2.9279,44.74
hunyuan-mt-7b,105,32,0.6365,50.28
hunyuan-mt-7b,271,149,3.2687,45.58
hunyuan-mt-7b,135,48,0.9284,51.7
hunyuan-mt-7b,136,53,1.0231,51.8
hunyuan-mt-7b,257,167,3.534,47.26
hunyuan-mt-7b,92,21,0.3765,55.78
hunyuan-mt-7b,139,50,0.8647,57.83
hunyuan-mt-7b,86,30,0.5301,56.6
hunyuan-mt-7b,103,28,0.515,54.37
hunyuan-mt-7b,264,128,2.2937,55.81
hunyuan-mt-7b,204,109,1.9745,55.2
hunyuan-mt-7b,192,100,1.7875,55.94
hunyuan-mt-7b,81,10,0.2282,43.82
hunyuan-mt-7b,294,163,3.0359,53.69
hunyuan-mt-7b,323,172,3.2476,52.96
hunyuan-mt-7b,318,173,3.2846,52.67
hunyuan-mt-7b,345,197,3.9193,50.26
hunyuan-mt-7b,217,108,1.995,54.14
hunyuan-mt-7b,287,172,3.1529,54.55
hunyuan-mt-7b,272,137,2.5137,54.5
hunyuan-mt-7b,374,221,4.4743,49.39
hunyuan-mt-7b,453,217,4.3112,50.33
hunyuan-mt-7b,91,20,0.4227,47.32
hunyuan-mt-7b,97,19,0.4126,46.05
hunyuan-mt-7b,170,65,1.338,48.58
hunyuan-mt-7b,283,158,3.0011,52.65
hunyuan-mt-7b,111,32,0.7044,45.43
hunyuan-mt-7b,252,133,2.547,52.22
hunyuan-mt-7b,478,270,5.4578,49.47
hunyuan-mt-7b,190,87,1.7475,49.79
hunyuan-mt-7b,457,270,5.3574,50.4
hunyuan-mt-7b,475,273,5.472,49.89
hunyuan-mt-7b,105,29,0.5742,50.51
hunyuan-mt-7b,196,93,1.8953,49.07
hunyuan-mt-7b,477,283,5.7333,49.36
hunyuan-mt-7b,552,276,5.3834,51.27
hunyuan-mt-7b,360,210,3.9557,53.09
hunyuan-mt-7b,426,275,5.2477,52.4
hunyuan-mt-7b,546,300,5.9179,50.69
hunyuan-mt-7b,217,86,1.692,50.83
hunyuan-mt-7b,280,149,2.9446,50.6
hunyuan-mt-7b,128,43,0.8333,51.6
hunyuan-mt-7b,284,143,2.8297,50.54
hunyuan-mt-7b,550,337,6.756,49.88
hunyuan-mt-7b,547,335,6.5794,50.92
hunyuan-mt-7b,78,21,0.413,50.85
hunyuan-mt-7b,255,136,2.6028,52.25
hunyuan-mt-7b,181,83,1.5522,53.47
hunyuan-mt-7b,236,131,2.4859,52.7
hunyuan-mt-7b,147,55,1.0307,53.36
hunyuan-mt-7b,198,89,1.7151,51.89
hunyuan-mt-7b,238,105,2.0244,51.87
hunyuan-mt-7b,155,78,1.4979,52.07
hunyuan-mt-7b,169,89,1.6808,52.95
hunyuan-mt-7b,206,98,1.8771,52.21
hunyuan-mt-7b,313,183,3.5431,51.65
hunyuan-mt-7b,151,70,1.3534,51.72
hunyuan-mt-7b,88,12,0.2732,43.92
hunyuan-mt-7b,461,296,5.5974,52.88
hunyuan-mt-7b,647,398,7.8622,50.62
hunyuan-mt-7b,312,174,3.3065,52.62
hunyuan-mt-7b,101,28,0.5579,50.19
hunyuan-mt-7b,87,14,0.285,49.13
hunyuan-mt-7b,280,192,3.7303,51.47
hunyuan-mt-7b,362,209,4.0366,51.78
hunyuan-mt-7b,667,406,7.7004,52.72
hunyuan-mt-7b,129,41,0.7877,52.05
hunyuan-mt-7b,441,245,4.711,52.01
hunyuan-mt-7b,347,205,3.8593,53.12
hunyuan-mt-7b,303,169,3.2559,51.91
hunyuan-mt-7b,216,103,1.9974,51.57
hunyuan-mt-7b,181,80,1.5915,50.27
hunyuan-mt-7b,231,125,2.4047,51.98
hunyuan-mt-7b,209,88,1.7454,50.42
hunyuan-mt-7b,208,93,1.8371,50.62
hunyuan-mt-7b,135,47,0.9487,49.54
hunyuan-mt-7b,668,453,8.6233,52.53
hunyuan-mt-7b,253,151,2.8759,52.51
hunyuan-mt-7b,413,249,4.7522,52.4
hunyuan-mt-7b,452,251,4.7963,52.33
hunyuan-mt-7b,476,293,5.648,51.88
hunyuan-mt-7b,144,54,1.058,51.04
hunyuan-mt-7b,176,71,1.3903,51.07
hunyuan-mt-7b,363,209,4.0226,51.96
hunyuan-mt-7b,226,111,2.1568,51.46
hunyuan-mt-7b,140,55,1.1244,48.92
hunyuan-mt-7b,132,46,0.921,49.95
hunyuan-mt-7b,361,192,3.6796,52.18
hunyuan-mt-7b,79,10,0.2472,40.45
hunyuan-mt-7b,277,147,2.8616,51.37
hunyuan-mt-7b,200,94,1.828,51.42
hunyuan-mt-7b,262,138,2.6952,51.2
hunyuan-mt-7b,94,21,0.455,46.15
hunyuan-mt-7b,98,23,0.5017,45.84
hunyuan-mt-7b,167,65,1.3425,48.42
hunyuan-mt-7b,795,499,9.6935,51.48
hunyuan-mt-7b,102,28,0.6321,44.29
hunyuan-mt-7b,145,54,1.1049,48.87
hunyuan-mt-7b,177,72,1.4438,49.87
hunyuan-mt-7b,139,55,1.1056,49.75
hunyuan-mt-7b,111,37,0.7228,51.19
hunyuan-mt-7b,381,220,4.2053,52.32
hunyuan-mt-7b,109,31,0.6214,49.89
hunyuan-mt-7b,274,159,3.058,51.99
hunyuan-mt-7b,132,47,0.9225,50.95
hunyuan-mt-7b,289,182,3.5309,51.55
hunyuan-mt-7b,141,53,1.0237,51.77
hunyuan-mt-7b,279,153,2.9536,51.8
hunyuan-mt-7b,141,50,0.9857,50.73
hunyuan-mt-7b,207,100,1.9661,50.86
hunyuan-mt-7b,194,88,1.726,50.98
hunyuan-mt-7b,153,65,1.2964,50.14
hunyuan-mt-7b,253,140,2.7225,51.42
hunyuan-mt-7b,223,102,2.0165,50.58
hunyuan-mt-7b,79,10,0.246,40.66
hunyuan-mt-7b,81,11,0.26,42.3
hunyuan-mt-7b,245,127,2.5311,50.18
hunyuan-mt-7b,212,84,1.7066,49.22
hunyuan-mt-7b,143,54,1.0646,50.72
hunyuan-mt-7b,172,85,1.6615,51.16
hunyuan-mt-7b,113,43,0.8721,49.31
hunyuan-mt-7b,165,70,1.3402,52.23
hunyuan-mt-7b,327,201,3.8778,51.83
hunyuan-mt-7b,177,75,1.4671,51.12
hunyuan-mt-7b,95,20,0.4292,46.6
hunyuan-mt-7b,100,25,0.5218,47.91
hunyuan-mt-7b,179,82,1.6001,51.25
hunyuan-mt-7b,99,25,0.5133,48.7
hunyuan-mt-7b,147,57,1.1638,48.98
hunyuan-mt-7b,174,77,1.5022,51.26
hunyuan-mt-7b,264,139,2.7181,51.14
hunyuan-mt-7b,184,77,1.5632,49.26
hunyuan-mt-7b,133,54,1.1582,46.62
hunyuan-mt-7b,129,42,0.8835,47.54
hunyuan-mt-7b,139,59,1.2535,47.07
hunyuan-mt-7b,110,45,0.9328,48.24
hunyuan-mt-7b,166,70,1.45,48.28
hunyuan-mt-7b,180,69,1.4381,47.98
hunyuan-mt-7b,351,217,4.2391,51.19
hunyuan-mt-7b,119,39,0.8492,45.93
hunyuan-mt-7b,202,96,1.9686,48.77
hunyuan-mt-7b,173,79,1.6594,47.61
hunyuan-mt-7b,177,85,1.7981,47.27
hunyuan-mt-7b,149,55,1.2141,45.3
hunyuan-mt-7b,254,135,2.7416,49.24
hunyuan-mt-7b,146,54,1.1408,47.33
hunyuan-mt-7b,178,83,1.6884,49.16
hunyuan-mt-7b,129,47,0.9606,48.93
hunyuan-mt-7b,188,75,1.5264,49.13
hunyuan-mt-7b,168,76,1.5454,49.18
hunyuan-mt-7b,334,187,3.6843,50.76
hunyuan-mt-7b,328,201,3.9822,50.48
hunyuan-mt-7b,166,68,1.3416,50.69
hunyuan-mt-7b,210,107,2.1496,49.78
hunyuan-mt-7b,137,50,0.937,53.36
hunyuan-mt-7b,415,252,4.9463,50.95
hunyuan-mt-7b,221,116,2.3222,49.95
hunyuan-mt-7b,335,193,3.788,50.95
hunyuan-mt-7b,214,102,1.9476,52.37
hunyuan-mt-7b,243,130,2.5573,50.84
hunyuan-mt-7b,157,68,1.2562,54.13
hunyuan-mt-7b,163,68,1.2925,52.61
hunyuan-mt-7b,215,94,1.7727,53.03
hunyuan-mt-7b,203,102,1.9441,52.47
hunyuan-mt-7b,342,190,3.74,50.8
hunyuan-mt-7b,109,28,0.5738,48.79
hunyuan-mt-7b,278,141,2.7747,50.82
hunyuan-mt-7b,260,137,2.6467,51.76
hunyuan-mt-7b,121,37,0.7544,49.05
hunyuan-mt-7b,224,134,2.5822,51.89
hunyuan-mt-7b,276,158,3.1262,50.54
hunyuan-mt-7b,140,50,1.0082,49.59
hunyuan-mt-7b,355,189,3.7555,50.33
hunyuan-mt-7b,167,72,1.4444,49.85
hunyuan-mt-7b,182,81,1.6073,50.4
hunyuan-mt-7b,238,132,2.6041,50.69
hunyuan-mt-7b,209,100,1.9497,51.29
hunyuan-mt-7b,162,68,1.3634,49.88
hunyuan-mt-7b,305,160,3.2181,49.72
hunyuan-mt-7b,288,160,3.2186,49.71
hunyuan-mt-7b,177,65,1.3513,48.1
hunyuan-mt-7b,183,88,1.7484,50.33
hunyuan-mt-7b,124,45,0.9344,48.16
hunyuan-mt-7b,178,84,1.6726,50.22
hunyuan-mt-7b,276,150,2.9152,51.45
hunyuan-mt-7b,97,24,0.4656,51.54
hunyuan-mt-7b,118,44,0.956,46.03
hunyuan-mt-7b,133,51,1.0752,47.43
hunyuan-mt-7b,120,43,0.8809,48.81
hunyuan-mt-7b,174,81,1.6752,48.35
hunyuan-mt-7b,156,60,1.2591,47.65
hunyuan-mt-7b,167,69,1.4297,48.26
hunyuan-mt-7b,155,63,1.2695,49.63
hunyuan-mt-7b,105,29,0.6083,47.67
hunyuan-mt-7b,269,157,3.0829,50.93
hunyuan-mt-7b,200,93,1.8583,50.05
hunyuan-mt-7b,120,46,0.9036,50.91
hunyuan-mt-7b,366,223,4.3443,51.33
hunyuan-mt-7b,254,134,2.6703,50.18
hunyuan-mt-7b,189,94,1.7927,52.43
hunyuan-mt-7b,219,101,1.9809,50.99
hunyuan-mt-7b,273,134,2.6537,50.5
hunyuan-mt-7b,382,226,4.3596,51.84
hunyuan-mt-7b,505,306,5.9917,51.07
hunyuan-mt-7b,134,50,0.9499,52.64
hunyuan-mt-7b,426,254,4.9431,51.39
hunyuan-mt-7b,392,245,4.6589,52.59
hunyuan-mt-7b,268,142,2.6444,53.7
hunyuan-mt-7b,113,42,0.7277,57.72
hunyuan-mt-7b,380,224,4.1983,53.35
hunyuan-mt-7b,219,107,1.8886,56.66
hunyuan-mt-7b,367,218,4.1203,52.91
hunyuan-mt-7b,320,181,3.3526,53.99
hunyuan-mt-7b,361,221,4.1458,53.31
hunyuan-mt-7b,243,130,2.3718,54.81
hunyuan-mt-7b,429,258,4.8931,52.73
hunyuan-mt-7b,335,196,3.6415,53.82
hunyuan-mt-7b,249,133,2.429,54.76
hunyuan-mt-7b,367,215,3.9349,54.64
hunyuan-mt-7b,110,50,0.9751,51.27
hunyuan-mt-7b,268,166,3.0363,54.67
hunyuan-mt-7b,414,252,4.6767,53.88
hunyuan-mt-7b,410,231,4.299,53.73
hunyuan-mt-7b,272,147,2.667,55.12
hunyuan-mt-7b,272,149,2.7213,54.75
hunyuan-mt-7b,353,235,4.3657,53.83
hunyuan-mt-7b,288,162,2.9784,54.39
hunyuan-mt-7b,411,271,5.074,53.41
hunyuan-mt-7b,293,170,3.136,54.21
hunyuan-mt-7b,477,279,5.2178,53.47
hunyuan-mt-7b,463,238,4.4109,53.96
hunyuan-mt-7b,302,171,3.142,54.42
hunyuan-mt-7b,413,253,4.6913,53.93
hunyuan-mt-7b,300,173,3.1743,54.5
hunyuan-mt-7b,335,193,3.571,54.05
hunyuan-mt-7b,121,40,0.7992,50.05
hunyuan-mt-7b,377,211,3.9127,53.93
hunyuan-mt-7b,387,259,4.7693,54.31
hunyuan-mt-7b,234,123,2.3318,52.75
hunyuan-mt-7b,108,50,0.8947,55.88
hunyuan-mt-7b,241,125,2.3113,54.08
hunyuan-mt-7b,238,122,2.2672,53.81
hunyuan-mt-7b,254,137,2.5632,53.45
hunyuan-mt-7b,195,90,1.6751,53.73
hunyuan-mt-7b,195,88,1.6198,54.33
hunyuan-mt-7b,137,50,0.9069,55.13
hunyuan-mt-7b,140,54,1.0102,53.46
hunyuan-mt-7b,311,173,3.2375,53.44
hunyuan-mt-7b,371,234,4.3138,54.24
hunyuan-mt-7b,267,140,2.6168,53.5
hunyuan-mt-7b,215,106,1.9548,54.22
hunyuan-mt-7b,238,132,2.4549,53.77
hunyuan-mt-7b,629,409,7.6228,53.65
hunyuan-mt-7b,563,359,6.6153,54.27
hunyuan-mt-7b,136,50,0.9667,51.72
hunyuan-mt-7b,265,141,2.5923,54.39
hunyuan-mt-7b,274,150,2.7521,54.5
hunyuan-mt-7b,333,211,3.9289,53.7
hunyuan-mt-7b,130,52,0.9851,52.78
hunyuan-mt-7b,319,180,3.3834,53.2
hunyuan-mt-7b,247,133,2.4642,53.97
hunyuan-mt-7b,579,378,6.9642,54.28
hunyuan-mt-7b,232,118,2.2124,53.33
hunyuan-mt-7b,334,192,3.5842,53.57
hunyuan-mt-7b,132,54,1.0546,51.2
hunyuan-mt-7b,217,104,1.9713,52.76
hunyuan-mt-7b,138,52,1.005,51.74
hunyuan-mt-7b,375,223,4.2102,52.97
hunyuan-mt-7b,403,259,4.8529,53.37
hunyuan-mt-7b,110,32,0.6237,51.3
hunyuan-mt-7b,373,246,4.6369,53.05
hunyuan-mt-7b,401,238,4.4402,53.6
hunyuan-mt-7b,376,217,4.0338,53.8
hunyuan-mt-7b,248,139,2.6525,52.4
hunyuan-mt-7b,171,77,1.5191,50.69
hunyuan-mt-7b,482,306,5.7776,52.96
hunyuan-mt-7b,381,226,4.1907,53.93
hunyuan-mt-7b,380,183,3.4657,52.8
hunyuan-mt-7b,151,63,1.2205,51.62
hunyuan-mt-7b,137,62,1.2161,50.98
hunyuan-mt-7b,261,137,2.6109,52.47
hunyuan-mt-7b,376,246,4.5947,53.54
hunyuan-mt-7b,347,196,3.7486,52.29
hunyuan-mt-7b,230,119,2.2515,52.85
hunyuan-mt-7b,203,138,2.5907,53.27
hunyuan-mt-7b,162,75,1.4264,52.58
hunyuan-mt-7b,646,381,7.1642,53.18
hunyuan-mt-7b,308,194,3.6665,52.91
hunyuan-mt-7b,281,176,3.328,52.89
hunyuan-mt-7b,320,180,3.4094,52.8
hunyuan-mt-7b,282,150,2.8537,52.56
hunyuan-mt-7b,196,91,1.7677,51.48
hunyuan-mt-7b,134,50,0.9701,51.54
hunyuan-mt-7b,351,204,3.9021,52.28
hunyuan-mt-7b,348,207,3.9551,52.34
hunyuan-mt-7b,406,244,4.6329,52.67
hunyuan-mt-7b,156,74,1.4295,51.77
hunyuan-mt-7b,305,156,2.9846,52.27
hunyuan-mt-7b,118,57,1.0935,52.13
hunyuan-mt-7b,361,216,4.0871,52.85
hunyuan-mt-7b,243,121,2.2644,53.44
hunyuan-mt-7b,112,29,0.5196,55.81
hunyuan-mt-7b,419,243,4.5162,53.81
hunyuan-mt-7b,349,181,3.3222,54.48
hunyuan-mt-7b,377,220,4.0858,53.84
hunyuan-mt-7b,515,339,6.3254,53.59
hunyuan-mt-7b,391,265,4.9488,53.55
hunyuan-mt-7b,168,79,1.426,55.4
hunyuan-mt-7b,349,194,3.5929,54.0
hunyuan-mt-7b,241,136,2.5385,53.57
hunyuan-mt-7b,387,241,4.4657,53.97
hunyuan-mt-7b,239,123,2.2611,54.4
hunyuan-mt-7b,310,173,3.1918,54.2
hunyuan-mt-7b,156,88,1.6464,53.45
hunyuan-mt-7b,252,135,2.4641,54.79
hunyuan-mt-7b,268,163,3.0198,53.98
hunyuan-mt-7b,285,160,2.9575,54.1
hunyuan-mt-7b,127,46,0.8823,52.13
hunyuan-mt-7b,331,187,3.4695,53.9
hunyuan-mt-7b,302,188,3.4842,53.96
hunyuan-mt-7b,344,239,4.438,53.85
hunyuan-mt-7b,597,320,5.9546,53.74
hunyuan-mt-7b,445,272,5.0546,53.81
hunyuan-mt-7b,444,278,5.175,53.72
hunyuan-mt-7b,295,169,3.1024,54.47
hunyuan-mt-7b,347,205,3.774,54.32
hunyuan-mt-7b,312,184,3.3612,54.74
hunyuan-mt-7b,381,222,4.0917,54.26
hunyuan-mt-7b,368,210,3.8278,54.86
hunyuan-mt-7b,428,267,4.8909,54.59
hunyuan-mt-7b,86,17,0.3179,53.48
hunyuan-mt-7b,179,84,1.5357,54.7
hunyuan-mt-7b,255,129,2.3586,54.69
hunyuan-mt-7b,264,136,2.4995,54.41
hunyuan-mt-7b,485,297,5.4664,54.33
hunyuan-mt-7b,141,51,0.9154,55.72
hunyuan-mt-7b,110,32,0.5882,54.4
hunyuan-mt-7b,151,53,0.9516,55.7
hunyuan-mt-7b,259,133,2.4426,54.45
hunyuan-mt-7b,87,20,0.4022,49.73
hunyuan-mt-7b,102,28,0.5361,52.23
hunyuan-mt-7b,420,256,4.6663,54.86
hunyuan-mt-7b,93,21,0.4232,49.62
hunyuan-mt-7b,358,195,3.5824,54.43
hunyuan-mt-7b,324,176,3.2681,53.85
hunyuan-mt-7b,167,71,1.293,54.91
hunyuan-mt-7b,99,28,0.5544,50.5
hunyuan-mt-7b,95,25,0.5111,48.91
hunyuan-mt-7b,103,28,0.5661,49.46
hunyuan-mt-7b,642,389,7.1731,54.23
hunyuan-mt-7b,119,40,0.7783,51.4
hunyuan-mt-7b,300,199,3.7027,53.74
hunyuan-mt-7b,126,46,0.8995,51.14
hunyuan-mt-7b,255,133,2.4484,54.32
hunyuan-mt-7b,107,27,0.5569,48.48
hunyuan-mt-7b,173,84,1.5592,53.87
hunyuan-mt-7b,315,185,3.4596,53.47
hunyuan-mt-7b,100,25,0.5291,47.25
hunyuan-mt-7b,311,172,3.1971,53.8
hunyuan-mt-7b,125,42,0.8407,49.96
hunyuan-mt-7b,86,13,0.293,44.37
hunyuan-mt-7b,145,59,1.1579,50.95
hunyuan-mt-7b,128,41,0.8301,49.39
hunyuan-mt-7b,265,160,2.9836,53.63
hunyuan-mt-7b,131,55,1.0778,51.03
hunyuan-mt-7b,251,134,2.4893,53.83
hunyuan-mt-7b,116,35,0.6914,50.62
hunyuan-mt-7b,170,83,1.5886,52.25
hunyuan-mt-7b,177,85,1.6247,52.32
hunyuan-mt-7b,192,85,1.6135,52.68
hunyuan-mt-7b,118,41,0.7522,54.51
hunyuan-mt-7b,253,187,3.427,54.57
hunyuan-mt-7b,188,85,1.5946,53.31
hunyuan-mt-7b,404,229,4.2161,54.31
hunyuan-mt-7b,142,54,0.9785,55.18
hunyuan-mt-7b,131,51,0.9066,56.25
hunyuan-mt-7b,208,104,1.9304,53.88
hunyuan-mt-7b,152,65,1.1672,55.69
hunyuan-mt-7b,151,65,1.1662,55.74
hunyuan-mt-7b,467,270,4.9594,54.44
hunyuan-mt-7b,171,77,1.3729,56.08
hunyuan-mt-7b,138,50,0.9047,55.27
hunyuan-mt-7b,135,47,0.8573,54.82
hunyuan-mt-7b,194,106,1.9633,53.99
hunyuan-mt-7b,321,204,3.7466,54.45
hunyuan-mt-7b,250,133,2.4591,54.08
hunyuan-mt-7b,111,35,0.6616,52.9
hunyuan-mt-7b,84,13,0.2828,45.96
hunyuan-mt-7b,142,57,1.0431,54.64
hunyuan-mt-7b,169,84,1.534,54.76
hunyuan-mt-7b,506,292,5.3889,54.19
hunyuan-mt-7b,105,25,0.5069,49.32
hunyuan-mt-7b,372,223,4.091,54.51
hunyuan-mt-7b,100,24,0.4705,51.01
hunyuan-mt-7b,126,42,0.8013,52.42
hunyuan-mt-7b,98,24,0.4604,52.12
hunyuan-mt-7b,109,30,0.583,51.46
hunyuan-mt-7b,138,56,1.0391,53.89
hunyuan-mt-7b,155,80,1.4459,55.33
hunyuan-mt-7b,96,22,0.4163,52.85
hunyuan-mt-7b,118,40,0.7557,52.93
hunyuan-mt-7b,133,57,1.0552,54.02
hunyuan-mt-7b,102,27,0.5129,52.64
hunyuan-mt-7b,109,36,0.6761,53.25
hunyuan-mt-7b,85,14,0.2756,50.8
hunyuan-mt-7b,110,33,0.6394,51.61
hunyuan-mt-7b,107,30,0.5904,50.82
hunyuan-mt-7b,167,83,1.5323,54.17
hunyuan-mt-7b,156,68,1.2825,53.02
hunyuan-mt-7b,81,16,0.371,43.12
hunyuan-mt-7b,532,299,5.5054,54.31
hunyuan-mt-7b,91,22,0.4684,46.97
hunyuan-mt-7b,154,64,1.2397,51.62
hunyuan-mt-7b,110,33,0.6753,48.87
hunyuan-mt-7b,124,53,1.0529,50.34
hunyuan-mt-7b,133,48,0.9523,50.4
hunyuan-mt-7b,97,26,0.5717,45.48
hunyuan-mt-7b,139,46,0.922,49.89
hunyuan-mt-7b,411,261,4.8135,54.22
hunyuan-mt-7b,109,34,0.7164,47.46
hunyuan-mt-7b,145,54,1.0612,50.89
hunyuan-mt-7b,495,312,5.7438,54.32
hunyuan-mt-7b,218,153,2.8229,54.2
hunyuan-mt-7b,305,187,3.4719,53.86
hunyuan-mt-7b,204,90,1.7253,52.17
hunyuan-mt-7b,83,12,0.2501,47.98
hunyuan-mt-7b,128,45,0.8891,50.61
hunyuan-mt-7b,138,50,0.9658,51.77
hunyuan-mt-7b,202,153,2.8193,54.27
hunyuan-mt-7b,187,74,1.4227,52.01
hunyuan-mt-7b,123,38,0.7075,53.71
hunyuan-mt-7b,122,40,0.7297,54.82
hunyuan-mt-7b,260,122,2.2865,53.36
hunyuan-mt-7b,110,30,0.5494,54.61
hunyuan-mt-7b,197,81,1.506,53.79
hunyuan-mt-7b,126,40,0.7224,55.37
hunyuan-mt-7b,109,37,0.6702,55.21
hunyuan-mt-7b,137,52,0.9353,55.6
hunyuan-mt-7b,102,27,0.4942,54.64
hunyuan-mt-7b,150,64,1.1789,54.29
hunyuan-mt-7b,392,221,4.0784,54.19
hunyuan-mt-7b,201,94,1.7758,52.93
hunyuan-mt-7b,403,230,4.2428,54.21
hunyuan-mt-7b,197,100,1.8934,52.82
hunyuan-mt-7b,177,74,1.3539,54.66
hunyuan-mt-7b,204,99,1.8675,53.01
hunyuan-mt-7b,204,101,1.8716,53.97
hunyuan-mt-7b,174,75,1.3687,54.79
hunyuan-mt-7b,100,25,0.4998,50.02
hunyuan-mt-7b,94,20,0.4101,48.77
hunyuan-mt-7b,361,236,4.3389,54.39
hunyuan-mt-7b,132,47,0.89,52.81
hunyuan-mt-7b,108,31,0.6159,50.33
hunyuan-mt-7b,195,100,1.8437,54.24
hunyuan-mt-7b,155,67,1.2288,54.52
hunyuan-mt-7b,155,74,1.355,54.61
hunyuan-mt-7b,89,21,0.4119,50.99
hunyuan-mt-7b,89,14,0.2854,49.06
hunyuan-mt-7b,101,25,0.4873,51.3
hunyuan-mt-7b,176,86,1.573,54.67
hunyuan-mt-7b,87,16,0.3339,47.92
hunyuan-mt-7b,149,61,1.1432,53.36
hunyuan-mt-7b,421,254,4.6774,54.3
hunyuan-mt-7b,211,109,2.0212,53.93
hunyuan-mt-7b,218,112,2.0673,54.18
hunyuan-mt-7b,112,32,0.6148,52.05
hunyuan-mt-7b,107,27,0.532,50.75
hunyuan-mt-7b,220,127,2.3905,53.13
hunyuan-mt-7b,107,30,0.5917,50.7
